,Feature1,Feature2,W
9597,LKT__s__Proteiniborus_ethanoligenes,Y,9.509746401574754e-11
9598,LKT__s__Butyricimonas_paravirosa,Y,3.725439391472705e-12
9599,LKT__s__Cryptobacterium_curtum,Y,8.084436241041172e-13
9600,LKT__s__Denitrobacterium_detoxificans,Y,2.7369228367471808e-15
9601,LKT__g__Butyricimonas,Y,1.800333384514347e-13
9602,LKT__f__Synergistaceae,Y,2.971351923275554e-15
9603,LKT__s__Lactobacillus_paracasei,Y,2.818409428753346e-11
9604,LKT__s__Sharpea_azabuensis,Y,4.2055381995485686e-13
9605,LKT__s__Porphyromonas_asaccharolytica,Y,2.6572936572573793e-12
9606,LKT__s__Lachnospira_multipara,Y,2.4546086265395267e-14
9607,LKT__s__Sutterella_megalosphaeroides,Y,5.725543921141076e-11
9608,LKT__s__Alloscardovia_omnicolens,Y,1.5765289422023392e-13
9609,LKT__s__Arabia_massiliensis,Y,4.535370594759827e-15
9610,LKT__s__Porphyromonas_uenonis,Y,7.609461469003748e-14
9611,LKT__s__Haemophilus_parainfluenzae,Y,8.401422619426856e-12
9612,LKT__s__Sutterella_parvirubra,Y,1.4774380832490898e-11
9613,LKT__s__Mogibacterium_pumilum,Y,3.5427015663150435e-11
9614,LKT__s__Streptococcus_viridans,Y,1.0096552116847855e-10
9615,LKT__s__Streptococcus_oralis,Y,7.420309595955996e-14
9616,LKT__s__Christensenella_minuta,Y,1.3385070024122533e-10
9617,LKT__s__Actinomyces_oris,Y,4.007373885659906e-12
9618,LKT__s__Oxalobacter_formigenes,Y,6.815893618007632e-14
9619,LKT__s__Methanosphaera_stadtmanae,Y,3.2369136271893336e-11
9620,LKT__s__Lactobacillus_crispatus,Y,7.240085700548447e-12
9621,LKT__s__Enterobacter_hormaechei,Y,5.388768581486491e-12
9622,LKT__s__Enterobacter_roggenkampii,Y,1.1098578072191442e-11
9623,LKT__s__Bifidobacterium_gallinarum,Y,9.652880023782443e-14
9624,LKT__s__Bifidobacterium_animalis,Y,2.5570966756103823e-10
9625,LKT__s__Enorma_phocaeensis,Y,3.969059931503102e-10
9626,LKT__g__Enterobacter,Y,1.8317127563993916e-13
9627,LKT__s__Candidatus_Methanomassiliicoccus_intestinalis,Y,3.124315187416906e-11
9628,LKT__s__Eubacterium_pyruvativorans,Y,1.8709403626608066e-13
9629,LKT__s__Marvinbryantia_formatexigens,Y,3.4972034660016365e-12
9630,LKT__s__Fusicatenibacter_Unclassified,Y,6.573742635070165e-17
9631,LKT__s__Allisonella_histaminiformans,Y,5.634178003295245e-11
9632,LKT__s__Bacteroides_vulgatus,Y,4.5770218657457003e-11
9633,LKT__Unclassified,Y,2.3677886284710897e-13
9634,LKT__s__Bacteroides_uniformis,Y,9.192773278448582e-11
9635,LKT__g__Bacteroides,Y,1.3983931477073785e-10
9636,LKT__s__Faecalibacterium_prausnitzii,Y,3.6357300321205447e-12
9637,LKT__s__Ruminococcus_Unclassified,Y,7.475068726806529e-11
9638,LKT__s__Bacteroides_Unclassified,Y,8.796454095940721e-13
9639,LKT__s__Eubacterium_rectale,Y,3.6030631877466964e-11
9640,LKT__s__Blautia_Unclassified,Y,2.806838541560979e-12
9641,LKT__s__Ruminococcaceae_bacterium,Y,1.0689420733954494e-09
9642,LKT__s__Bacteroides_dorei,Y,6.716984420563886e-12
9643,LKT__s__Alistipes_putredinis,Y,3.5240720327166513e-10
9644,LKT__s__Prevotella_copri,Y,8.501747983452467e-14
9645,LKT__f__Lachnospiraceae,Y,6.16780506290962e-16
9646,LKT__s__Bacteroides_caccae,Y,1.6515114387658086e-11
9647,LKT__s__Clostridiales_bacterium,Y,1.024483981945158e-10
9648,LKT__s__Bacteroides_xylanisolvens,Y,2.280474843129841e-15
9649,LKT__s__Blautia_obeum,Y,2.2314853957965456e-12
9650,LKT__s__Bacteroides_intestinalis,Y,1.3973518145965597e-13
9651,LKT__s__Blautia_wexlerae,Y,1.2141279035799735e-13
9652,LKT__s__Bacteroides_fragilis,Y,1.5421610070848998e-15
9653,LKT__s__Parabacteroides_merdae,Y,1.3702630055417048e-10
9654,LKT__o__Bacteroidales,Y,5.668739556476814e-11
9655,LKT__k__Bacteria,Y,2.5957773843467366e-11
9656,LKT__s__Gemmiger_formicilis,Y,6.014183036279294e-13
9657,LKT__s__Anaerostipes_hadrus,Y,1.2417281028054207e-11
9658,LKT__s__Roseburia_faecis,Y,2.7072606336583356e-12
9659,LKT__s__Alistipes_Unclassified,Y,1.9130790504506676e-13
9660,LKT__s__Dorea_longicatena,Y,3.4534866057022885e-13
9661,LKT__s__Pseudomonas_aeruginosa,Y,1.1151152423575845e-10
9662,LKT__s__Bacteroidaceae_bacterium,Y,1.8255090199663948e-11
9663,LKT__s__Klebsiella_pneumoniae,Y,1.0657585702536942e-17
9664,LKT__s__Ruminococcus_torques,Y,6.199420661510483e-10
9665,LKT__s__Bifidobacterium_adolescentis,Y,4.525323854432657e-12
9666,LKT__s__Bacteroides_massiliensis,Y,1.455533598832643e-12
9667,LKT__s__Eubacterium_siraeum,Y,1.362609942100526e-12
9668,LKT__s__Bacteroides_faecis,Y,1.8349341325041483e-12
9669,LKT__s__Eubacteriaceae_bacterium,Y,8.934096982595213e-13
9670,LKT__s__Parabacteroides_Unclassified,Y,4.7944232989624e-12
9671,LKT__s__Oscillibacter_Unclassified,Y,2.771243693125489e-13
9672,LKT__s__Coprococcus_comes,Y,2.3304190251615708e-14
9673,LKT__s__Lachnospira_eligens,Y,5.7080690023989326e-12
9674,LKT__s__Methanobrevibacter_smithii,Y,7.293141364331073e-13
9675,LKT__s__Bifidobacterium_longum,Y,1.1263122432521117e-11
9676,LKT__s__Blautia_massiliensis,Y,3.928126879760849e-12
9677,LKT__s__Bacteroides_plebeius,Y,4.095255334029968e-12
9678,LKT__s__Blautia_hansenii,Y,9.92109277648055e-14
9679,LKT__s__Parabacteroides_johnsonii,Y,3.010694051910563e-10
9680,LKT__s__Clostridium_leptum,Y,3.3176132033755866e-12
9681,LKT__s__Alistipes_communis,Y,1.839596335512103e-11
9682,LKT__s__Butyricicoccus_Unclassified,Y,9.817021592373584e-11
9683,LKT__s__Phascolarctobacterium_faecium,Y,9.431916528279204e-11
9684,LKT__s__Fusicatenibacter_saccharivorans,Y,5.03067710165169e-11
9685,LKT__s__Bilophila_wadsworthia,Y,3.0404922540377963e-12
9686,LKT__s__Streptococcus_salivarius,Y,2.934407884665527e-12
9687,LKT__s__Dialister_invisus,Y,5.592389715414826e-12
9688,LKT__s__Neglecta_timonensis,Y,1.1188782762032575e-11
9689,LKT__g__Blautia,Y,1.144276101195829e-10
9690,LKT__s__Roseburia_Unclassified,Y,2.254177456860002e-12
9691,LKT__s__Paraprevotella_clara,Y,2.1758521157872458e-11
9692,LKT__s__Faecalibacterium_Unclassified,Y,1.2832900800094677e-11
9693,LKT__s__Sellimonas_intestinalis,Y,8.026722226981984e-10
9694,LKT__g__Alistipes,Y,9.710310116477893e-12
9695,LKT__f__Clostridiaceae,Y,2.6306928585878575e-11
9696,LKT__s__Ruminococcus_lactaris,Y,5.025799259235607e-14
9697,LKT__s__Eisenbergiella_massiliensis,Y,2.6403366521810593e-13
9698,LKT__s__Barnesiella_intestinihominis,Y,3.6168790654759443e-12
9699,LKT__g__Clostridium,Y,8.382147726193608e-12
9700,LKT__s__Blautia_producta,Y,1.2153265299900912e-13
9701,LKT__s__Eubacterium_ramulus,Y,1.4809995717754678e-12
9702,LKT__s__Bacteroides_coprocola,Y,1.3029625226477394e-10
9703,LKT__s__Enterocloster_bolteae,Y,3.346192219552548e-11
9704,LKT__s__Alistipes_dispar,Y,1.2463139082016157e-12
9705,LKT__s__Prevotella_stercorea,Y,4.0110880327768865e-15
9706,LKT__s__Hungatella_hathewayi,Y,1.2601236640184987e-11
9707,LKT__g__Streptococcus,Y,1.8464241571172745e-10
9708,LKT__s__Streptococcus_thermophilus,Y,8.647218920255958e-12
9709,LKT__s__Anaerotruncus_colihominis,Y,9.652535900116937e-12
9710,LKT__s__Clostridium_phoceensis,Y,2.9351472634677017e-12
9711,LKT__s__Coprococcus_catus,Y,8.132338287927859e-12
9712,LKT__s__Coprococcus_Unclassified,Y,7.744937427855492e-12
9713,LKT__s__Streptococcus_Unclassified,Y,3.8362142622675757e-13
9714,LKT__f__Erysipelotrichaceae,Y,7.410234521909787e-11
9715,LKT__s__Bifidobacterium_pseudocatenulatum,Y,2.342059979267852e-11
9716,LKT__s__Clostridium_disporicum,Y,5.514114799101159e-13
9717,LKT__s__Erysipelotrichaceae_bacterium,Y,3.322563440918722e-11
9718,LKT__s__Bifidobacterium_bifidum,Y,2.5224086232770212e-11
9719,LKT__s__Blautia_coccoides,Y,1.5881647943375373e-14
9720,LKT__s__Blautia_hydrogenotrophica,Y,4.826222981603552e-10
9721,LKT__s__Streptococcus_parasanguinis,Y,5.1006933326028386e-11
9722,LKT__s__Eubacterium_ventriosum,Y,7.69158278843631e-14
9723,LKT__s__Fournierella_massiliensis,Y,1.1173331587908306e-10
9724,LKT__s__Acidaminococcus_intestini,Y,2.7410142756938558e-12
9725,LKT__s__Anaeromassilibacillus_Unclassified,Y,1.2575751449002985e-10
9726,LKT__s__Adlercreutzia_Unclassified,Y,1.6084162316091494e-13
9727,LKT__s__Romboutsia_timonensis,Y,2.2605047044474684e-11
9728,LKT__s__Pseudoflavonifractor_Unclassified,Y,4.030671548849787e-12
9729,LKT__s__Ruminococcus_bromii,Y,1.6165815522336191e-13
9730,LKT__p__Proteobacteria,Y,1.786044813967047e-11
9731,LKT__s__Collinsella_Unclassified,Y,7.047108261628447e-12
9732,LKT__s__Eggerthella_Unclassified,Y,1.704467442130916e-11
9733,LKT__s__Intestinimonas_massiliensis,Y,5.344305905347101e-13
9734,LKT__s__Prevotella_buccae,Y,1.9017384207525928e-10
9735,LKT__s__Dysosmobacter_welbionis,Y,1.233865419279314e-10
9736,LKT__s__Bifidobacterium_dentium,Y,1.0379112309651569e-10
9737,LKT__s__Intestinimonas_timonensis,Y,2.6260305131720095e-11
9738,LKT__g__Eggerthella,Y,2.31576459874709e-13
9739,LKT__f__Eubacteriaceae,Y,3.83158587752873e-11
9740,LKT__s__Gordonibacter_urolithinfaciens,Y,2.2484971333947638e-09
9741,LKT__s__Burkholderiales_bacterium,Y,2.178417514498261e-15
9742,LKT__s__Asaccharobacter_celatus,Y,1.7452267691833612e-13
9743,LKT__s__Catenibacterium_mitsuokai,Y,3.108975388425959e-12
9744,LKT__s__Coriobacteriaceae_bacterium,Y,1.5325226240849488e-11
9745,LKT__s__Anaeromassilibacillus_senegalensis,Y,3.875962510617097e-11
9746,LKT__s__Emergencia_timonensis,Y,3.475979568302677e-11
9747,LKT__s__Muribaculaceae_bacterium,Y,3.5123300147388795e-11
9748,LKT__s__Desulfovibrio_piger,Y,8.996313364170189e-11
9749,LKT__s__Subdoligranulum_variabile,Y,1.1441963493109798e-12
9750,LKT__s__Harryflintia_acetispora,Y,7.932552746231925e-12
9751,LKT__s__Turicibacter_sanguinis,Y,7.335325879973421e-12
9752,LKT__s__Collinsella_stercoris,Y,3.2209772738418576e-13
9753,LKT__g__Acidaminococcus,Y,2.9421691651115915e-14
9754,LKT__s__Clostridium_methylpentosum,Y,1.5212830582901082e-12
9755,LKT__s__Faecalitalea_cylindroides,Y,1.6693132015465034e-11
9756,LKT__s__Rikenellaceae_bacterium,Y,2.552708619998442e-14
9757,LKT__g__Coprobacillus,Y,6.45580584897097e-13
9758,LKT__g__Lactobacillus,Y,5.000209706681083e-13
9759,LKT__g__Bacillus,Y,9.756846946288939e-18
9760,LKT__s__Longibaculum_muris,Y,3.734321941930964e-11
9761,LKT__s__Coprobacillus_cateniformis,Y,4.572063844606082e-13
9762,LKT__s__Clostridium_spiroforme,Y,1.8106964764267625e-12
9763,LKT__g__Escherichia,Y,3.580112059283035e-13
9764,LKT__g__Eubacterium,Y,3.767839090879557e-12
9765,LKT__s__Blautia_schinkii,Y,2.686218538573674e-13
9766,LKT__c__Actinobacteria,Y,3.2203173049564188e-12
9767,LKT__s__Desulfovibrio_desulfuricans,Y,4.3218097609840574e-12
9768,LKT__s__Streptococcus_mutans,Y,2.751917876951218e-13
9769,LKT__s__Lactococcus_lactis,Y,9.526607517983704e-13
9770,LKT__s__Raoultibacter_timonensis,Y,6.716978253151391e-11
9771,LKT__d__Eukaryota,Y,1.9176040637128158e-12
9772,LKT__s__Veillonella_parvula,Y,3.4830446295255176e-11
9773,LKT__s__Holdemania_filiformis,Y,7.697573680325778e-14
9774,LKT__s__Lachnoclostridium_phocaeense,Y,3.160635941884547e-11
9775,LKT__s__Oscillibacter_valericigenes,Y,8.872174232094374e-12
9776,LKT__s__Actinomyces_Unclassified,Y,3.6499621456333e-12
9777,LKT__s__Enterocloster_aldensis,Y,1.0843647117913617e-11
9778,LKT__s__Eisenbergiella_tayi,Y,1.7680622163240565e-12
9779,LKT__s__Anaerofustis_stercorihominis,Y,6.981432418901134e-12
9780,LKT__s__Enterobacter_cloacae,Y,4.498601409818696e-12
9781,LKT__s__Paraprevotella_xylaniphila,Y,5.039913643276682e-13
9782,LKT__s__Bariatricus_massiliensis,Y,1.3440260953040061e-11
9783,LKT__g__Megasphaera,Y,1.897836750609699e-12
9784,LKT__s__Victivallales_bacterium,Y,2.603040232526841e-16
9785,LKT__s__Duncaniella_Unclassified,Y,3.462380715245801e-13
9786,LKT__s__Holdemania_Unclassified,Y,1.2445997115091793e-11
9787,LKT__s__Victivallis_vadensis,Y,2.4902813524924178e-11
9788,LKT__s__Streptococcus_anginosus,Y,3.2436691775680436e-12
9789,LKT__g__Anaerostipes,Y,9.56330650897551e-14
9790,LKT__s__Raoultibacter_massiliensis,Y,1.725160915634805e-12
9791,LKT__s__Proteiniborus_ethanoligenes,Y,3.8574732590975525e-12
9792,LKT__s__Schaalia_odontolytica,Y,8.485279439928496e-12
9793,LKT__s__Butyricimonas_paravirosa,Y,1.3976123901193673e-13
9794,LKT__s__Cryptobacterium_curtum,Y,1.9012283715942993e-11
9795,LKT__s__Sutterella_faecalis,Y,4.112960967022794e-14
9796,LKT__s__Denitrobacterium_detoxificans,Y,2.9565005221631846e-12
9797,LKT__s__Veillonella_dispar,Y,3.940400668204615e-10
9798,LKT__s__Porphyromonas_asaccharolytica,Y,9.612458494180132e-13
9799,LKT__s__Enterorhabdus_caecimuris,Y,2.510900822798495e-13
9800,LKT__s__Lactobacillus_salivarius,Y,8.286214146638893e-14
9801,LKT__o__Bacillales,Y,3.02492164482043e-14
9802,LKT__s__Lachnospira_multipara,Y,9.696366960437062e-13
9803,LKT__s__Absiella_dolichum,Y,2.1756746896745985e-12
9804,LKT__s__Alloscardovia_omnicolens,Y,1.2973169639201282e-13
9805,LKT__s__Mogibacterium_diversum,Y,1.0656323043348383e-11
9806,LKT__s__Porphyromonas_uenonis,Y,2.092362989056613e-12
9807,LKT__s__Mogibacterium_pumilum,Y,8.454708428532469e-13
9808,LKT__g__Mogibacterium,Y,7.809094702002485e-11
9809,LKT__s__Actinomyces_bouchesdurhonensis,Y,1.79573887387255e-10
9810,LKT__s__Paenibacillus_Unclassified,Y,8.205911142868403e-14
9811,LKT__s__Clostridium_viride,Y,3.9231068603698873e-11
9812,LKT__s__Oxalobacter_formigenes,Y,6.024731200564384e-13
9813,LKT__g__Methanosphaera,Y,2.038238977982575e-11
9814,LKT__s__Methanosphaera_stadtmanae,Y,1.097379905856229e-12
9815,LKT__s__Eubacterium_maltosivorans,Y,3.77058271239331e-14
9816,LKT__s__Lactobacillus_crispatus,Y,2.226794581492568e-10
9817,LKT__s__Enterobacter_hormaechei,Y,5.519907227590025e-14
9818,LKT__s__Bacteroides_ilei,Y,1.402747167681143e-14
9819,LKT__s__Acidaminococcus_fermentans,Y,4.612627599414653e-13
9820,LKT__s__Bifidobacterium_gallinarum,Y,3.108049042443937e-11
9821,LKT__s__Cuneatibacter_caecimuris,Y,9.306232011657473e-12
9822,LKT__s__Intestinibacillus_massiliensis,Y,1.966262520758255e-13
9823,LKT__g__Enterobacter,Y,8.843529134021131e-10
9824,LKT__s__Marvinbryantia_formatexigens,Y,2.9357660785033533e-12
9825,LKT__s__Lactobacillus_vaginalis,Y,6.902099820118093e-12
9826,LKT__s__Eubacterium_limosum,Y,4.1855079470631633e-14
9827,LKT__s__Fusicatenibacter_Unclassified,Y,1.5655563342655962e-14
9828,LKT__s__Lactobacillus_rhamnosus,Y,9.704085923652474e-13
9829,LKT__g__Subdoligranulum,Y,7.214903240278406e-11
9830,LKT__s__Allisonella_histaminiformans,Y,1.0270971414272664e-11
9831,LKT__s__Bacteroides_vulgatus,Y,2.0133911423534538e-13
9832,LKT__s__Bacteroides_uniformis,Y,2.5431821226874627e-13
9833,LKT__g__Bacteroides,Y,5.482411227820589e-12
9834,LKT__s__Ruminococcus_Unclassified,Y,1.3112279609900407e-12
9835,LKT__s__Bacteroides_Unclassified,Y,1.8980537610117322e-13
9836,LKT__s__Bacteroides_ovatus,Y,1.2930213269328558e-10
9837,LKT__s__Eubacterium_rectale,Y,2.2376587269328643e-11
9838,LKT__o__Clostridiales,Y,1.0153122432438532e-09
9839,LKT__s__Lachnospiraceae_bacterium,Y,1.682036650639059e-10
9840,LKT__s__Akkermansia_muciniphila,Y,2.363812301857443e-12
9841,LKT__s__Ruminococcaceae_bacterium,Y,1.3764523416630025e-10
9842,LKT__s__Alistipes_onderdonkii,Y,2.5945657822342638e-15
9843,LKT__s__Alistipes_putredinis,Y,4.772569335568289e-15
9844,LKT__f__Lachnospiraceae,Y,4.872067211395185e-12
9845,LKT__s__Clostridiales_bacterium,Y,8.444389701993115e-13
9846,LKT__s__Bacteroides_xylanisolvens,Y,1.8975597176312106e-11
9847,LKT__s__Blautia_obeum,Y,6.425583306176305e-11
9848,LKT__s__Bacteroides_intestinalis,Y,2.0283373835080602e-14
9849,LKT__o__Bacteroidales,Y,9.811446079835179e-12
9850,LKT__s__Cyclospora_cayetanensis,Y,1.2924584930816171e-12
9851,LKT__s__Ruminococcus_gnavus,Y,4.495589968754868e-14
9852,LKT__k__Bacteria,Y,1.240485539730318e-12
9853,LKT__s__Collinsella_aerofaciens,Y,8.325510885278312e-11
9854,LKT__s__Gemmiger_formicilis,Y,1.6399529926482372e-12
9855,LKT__s__Roseburia_faecis,Y,1.0043744269039531e-10
9856,LKT__s__Dorea_longicatena,Y,3.3634169910949476e-13
9857,LKT__s__Anaerobutyricum_hallii,Y,9.877343259121027e-13
9858,LKT__s__Pseudomonas_aeruginosa,Y,1.7207866870797225e-12
9859,LKT__s__Alistipes_shahii,Y,1.2481787169652795e-11
9860,LKT__p__Firmicutes,Y,1.7332340494673019e-10
9861,LKT__s__Ruminococcus_torques,Y,1.6869077086505598e-11
9862,LKT__s__Bacteroides_massiliensis,Y,3.527684273603633e-14
9863,LKT__s__Eubacterium_siraeum,Y,6.650380230059188e-15
9864,LKT__s__Bacteroides_faecis,Y,5.668164616073591e-11
9865,LKT__s__Clostridiaceae_bacterium,Y,5.7391208263432896e-11
9866,LKT__s__Parabacteroides_Unclassified,Y,1.370940321793343e-12
9867,LKT__s__Flavonifractor_plautii,Y,3.6171086330236876e-12
9868,LKT__s__Odoribacter_splanchnicus,Y,3.833895383952251e-11
9869,LKT__s__Oscillibacter_Unclassified,Y,2.293294941534971e-15
9870,LKT__s__Coprococcus_comes,Y,7.019365859930716e-12
9871,LKT__s__Lachnospira_eligens,Y,2.849993189743246e-13
9872,LKT__s__Prevotella_Unclassified,Y,5.183900705330643e-11
9873,LKT__s__Blautia_massiliensis,Y,4.860377542114118e-13
9874,LKT__s__Bacteroides_plebeius,Y,4.236324848052813e-12
9875,LKT__s__Parabacteroides_johnsonii,Y,2.4846177424032693e-12
9876,LKT__s__Dorea_formicigenerans,Y,2.0837566434271172e-10
9877,LKT__s__Enterocloster_clostridioformis,Y,6.056548835587526e-11
9878,LKT__s__Phascolarctobacterium_faecium,Y,7.7772571020494e-12
9879,LKT__s__Bacteroides_finegoldii,Y,2.7656534182400413e-12
9880,LKT__s__Streptococcus_salivarius,Y,1.2423672086829404e-12
9881,LKT__s__Dialister_invisus,Y,5.333251881872262e-12
9882,LKT__g__Parabacteroides,Y,9.726455265369215e-13
9883,LKT__s__Ruthenibacterium_lactatiformans,Y,1.0360443485628879e-10
9884,LKT__g__Blautia,Y,9.567636493551198e-13
9885,LKT__s__Subdoligranulum_Unclassified,Y,6.000798348571482e-13
9886,LKT__s__Sellimonas_intestinalis,Y,6.2112951448338984e-12
9887,LKT__g__Alistipes,Y,6.742747069154529e-13
9888,LKT__s__Clostridium_symbiosum,Y,3.498792065383601e-12
9889,LKT__s__Ruminococcus_lactaris,Y,1.029135972903398e-13
9890,LKT__s__Eisenbergiella_massiliensis,Y,7.961921907061399e-11
9891,LKT__s__Blautia_producta,Y,4.3943219129947255e-10
9892,LKT__s__Akkermansia_Unclassified,Y,2.0173661558358965e-13
9893,LKT__s__Eubacterium_ramulus,Y,1.2187952632313003e-12
9894,LKT__s__Coprobacillus_Unclassified,Y,2.2248641715959485e-10
9895,LKT__s__Prevotella_lascolaii,Y,5.678927438710772e-11
9896,LKT__f__Enterobacteriaceae,Y,7.110633198736382e-11
9897,LKT__s__Eggerthella_lenta,Y,4.022331071546692e-13
9898,LKT__s__Alistipes_dispar,Y,1.2830475485818566e-11
9899,LKT__s__Hungatella_hathewayi,Y,2.3635310891886328e-14
9900,LKT__s__Bacteroides_nordii,Y,8.484844120728148e-12
9901,LKT__g__Faecalibacterium,Y,1.0134396173677161e-11
9902,LKT__s__Streptococcus_thermophilus,Y,1.2184015774846273e-11
9903,LKT__s__Adlercreutzia_equolifaciens,Y,1.6693642392847012e-12
9904,LKT__s__Coprococcus_catus,Y,1.6600781635544663e-14
9905,LKT__s__Streptococcus_Unclassified,Y,2.5827026393753435e-11
9906,LKT__s__Clostridium_scindens,Y,5.0574732168375216e-14
9907,LKT__f__Erysipelotrichaceae,Y,8.495314477731615e-13
9908,LKT__s__Butyricimonas_virosa,Y,7.56415062991883e-12
9909,LKT__s__Streptococcus_vestibularis,Y,1.9001418848857827e-11
9910,LKT__s__Tyzzerella_nexilis,Y,4.9892417456769665e-11
9911,LKT__s__Intestinibacter_bartlettii,Y,1.7506560529030053e-11
9912,LKT__s__Clostridium_innocuum,Y,4.061755206221014e-11
9913,LKT__s__Bifidobacterium_pseudocatenulatum,Y,9.73780181607392e-11
9914,LKT__s__Intestinimonas_butyriciproducens,Y,6.216856904254281e-12
9915,LKT__s__Clostridium_disporicum,Y,9.716106448935682e-14
9916,LKT__s__Parabacteroides_goldsteinii,Y,2.0292965512843783e-13
9917,LKT__s__Erysipelotrichaceae_bacterium,Y,4.6833539837978285e-12
9918,LKT__s__Bifidobacterium_bifidum,Y,3.1425600387004626e-11
9919,LKT__s__Blautia_hydrogenotrophica,Y,1.4475053953630361e-11
9920,LKT__s__Fournierella_massiliensis,Y,7.45163668977068e-11
9921,LKT__s__Acidaminococcus_intestini,Y,4.2260104127632314e-11
9922,LKT__s__Alistipes_indistinctus,Y,4.3964858248384074e-10
9923,LKT__s__Alistipes_senegalensis,Y,4.229254176470888e-13
9924,LKT__s__Erysipelatoclostridium_ramosum,Y,6.024893836764255e-15
9925,LKT__f__Coriobacteriaceae,Y,2.823829348942283e-10
9926,LKT__s__Pseudoflavonifractor_Unclassified,Y,3.562063417687007e-11
9927,LKT__g__Prevotella,Y,1.3741498558464872e-14
9928,LKT__s__Ruminococcus_bromii,Y,7.404226802435823e-12
9929,LKT__s__Butyrivibrio_crossotus,Y,1.1726393461169814e-11
9930,LKT__s__Eggerthella_Unclassified,Y,6.920741974021524e-11
9931,LKT__s__Sutterella_wadsworthensis,Y,1.624175875550808e-12
9932,LKT__s__Butyricimonas_faecihominis,Y,1.4294041478170877e-12
9933,LKT__f__Oscillospiraceae,Y,3.5160342045135517e-12
9934,LKT__s__Dysosmobacter_welbionis,Y,7.400920724456163e-12
9935,LKT__g__Eggerthella,Y,8.80752517323956e-14
9936,LKT__s__Odoribacter_laneus,Y,2.26230535989285e-12
9937,LKT__s__Acinetobacter_baumannii,Y,2.560200119619493e-11
9938,LKT__f__Akkermansiaceae,Y,2.0849813773031013e-12
9939,LKT__s__Angelakisella_massiliensis,Y,9.428099126184743e-12
9940,LKT__s__Catenibacterium_mitsuokai,Y,7.423045476059925e-12
9941,LKT__s__Emergencia_timonensis,Y,2.31175616997954e-11
9942,LKT__s__Enterococcus_faecium,Y,1.4422223233992534e-10
9943,LKT__s__Desulfovibrio_piger,Y,2.3801007690116433e-15
9944,LKT__s__Turicibacter_sanguinis,Y,2.300541804340505e-13
9945,LKT__s__Butyrivibrio_Unclassified,Y,1.9450276651712598e-11
9946,LKT__s__Oscillibacter_ruminantium,Y,4.18643024426663e-11
9947,LKT__s__Collinsella_stercoris,Y,3.8512418744652646e-14
9948,LKT__g__Acidaminococcus,Y,1.6879744769308377e-12
9949,LKT__g__Butyricicoccus,Y,2.3407521923696703e-11
9950,LKT__o__Burkholderiales,Y,2.8857836006868224e-10
9951,LKT__s__Butyricicoccus_pullicaecorum,Y,1.2876987467041125e-12
9952,LKT__s__Faecalitalea_cylindroides,Y,1.0710835186847124e-10
9953,LKT__s__Lactobacillus_fermentum,Y,1.685519549984505e-12
9954,LKT__s__Collinsella_tanakaei,Y,7.456799779426651e-14
9955,LKT__s__Anaerotruncus_Unclassified,Y,1.0209656848391346e-12
9956,LKT__s__Rikenellaceae_bacterium,Y,1.0522375431476696e-14
9957,LKT__g__Coprobacillus,Y,1.35342612614559e-10
9958,LKT__g__Lactobacillus,Y,1.8784001283692105e-14
9959,LKT__s__Enterocloster_lavalensis,Y,3.832363537694913e-11
9960,LKT__s__Clostridium_botulinum,Y,1.0457853140527122e-10
9961,LKT__s__Eubacterium_callanderi,Y,2.617142660336674e-12
9962,LKT__s__Coprobacillus_cateniformis,Y,1.7214654501377911e-12
9963,LKT__s__Clostridium_spiroforme,Y,3.90713103686441e-12
9964,LKT__g__Collinsella,Y,1.868520962564376e-15
9965,LKT__s__Desulfovibrio_Unclassified,Y,8.795751322372955e-12
9966,LKT__s__Duodenibacillus_massiliensis,Y,2.1412320861341493e-11
9967,LKT__s__Streptococcus_mutans,Y,6.220771168563704e-14
9968,LKT__s__Raoultibacter_timonensis,Y,7.340036943663754e-14
9969,LKT__d__Eukaryota,Y,3.34702567658227e-12
9970,LKT__s__Acidaminococcus_Unclassified,Y,1.796446461701389e-12
9971,LKT__s__Streptomyces_Unclassified,Y,1.9250245451805688e-14
9972,LKT__s__Oscillibacter_valericigenes,Y,5.81581849314721e-12
9973,LKT__s__Bacillus_Unclassified,Y,2.1118453180344298e-11
9974,LKT__s__Ruminococcus_champanellensis,Y,1.4093878047605586e-17
9975,LKT__s__Bilophila_Unclassified,Y,1.5044781004179271e-12
9976,LKT__s__Anaerofustis_stercorihominis,Y,1.7788543866308996e-13
9977,LKT__s__Lactobacillus_paragasseri,Y,7.374510964219844e-15
9978,LKT__s__Alistipes_timonensis,Y,1.8159757908532354e-13
9979,LKT__s__Enterobacter_cloacae,Y,4.791032377030241e-13
9980,LKT__g__Coprococcus,Y,6.134291915777323e-11
9981,LKT__s__Flintibacter_Unclassified,Y,5.463391192554756e-13
9982,LKT__s__Muribaculum_Unclassified,Y,3.024468494990199e-11
9983,LKT__s__Bariatricus_massiliensis,Y,7.915872320921544e-13
9984,LKT__s__Bittarella_massiliensis,Y,2.1862837022357392e-11
9985,LKT__s__Agathobaculum_desmolans,Y,1.4544711110279669e-12
9986,LKT__g__Megasphaera,Y,3.5237896675113034e-12
9987,LKT__s__Duncaniella_Unclassified,Y,3.918311686097893e-13
9988,LKT__s__Senegalimassilia_anaerobia,Y,4.742558707160064e-13
