,Feature1,Feature2,W
7563,LKT__s__Eubacterium_ventriosum,LKT__s__Eubacterium_ramulus,0.0001028316011861
7564,LKT__s__Anaerotruncus_massiliensis,LKT__s__Eubacterium_ramulus,1.1151858060446906e-06
7565,LKT__s__Eubacterium_Unclassified,LKT__s__Eubacterium_ramulus,0.00015784901330453822
7566,LKT__p__Proteobacteria,LKT__s__Eubacterium_ramulus,7.97991163018693e-07
7567,LKT__s__Intestinimonas_massiliensis,LKT__s__Eubacterium_ramulus,2.2847563768751433e-06
7568,LKT__g__Roseburia,LKT__s__Eubacterium_ramulus,8.523670459457707e-06
7569,LKT__s__Intestinimonas_timonensis,LKT__s__Eubacterium_ramulus,4.802472417938888e-09
7570,LKT__f__Eubacteriaceae,LKT__s__Eubacterium_ramulus,2.1561397243070448e-05
7571,LKT__s__Frisingicoccus_caecimuris,LKT__s__Eubacterium_ramulus,4.5031665513065165e-06
7572,LKT__s__Harryflintia_acetispora,LKT__s__Eubacterium_ramulus,2.453917079810274e-07
7573,LKT__g__Butyricicoccus,LKT__s__Eubacterium_ramulus,0.00014271785144501928
7574,LKT__s__Enterocloster_asparagiformis,LKT__s__Eubacterium_ramulus,4.177046021334388e-07
7575,LKT__g__Bacillus,LKT__s__Eubacterium_ramulus,9.346967615787271e-06
7576,LKT__d__Eukaryota,LKT__s__Eubacterium_ramulus,4.232476610421333e-06
7577,LKT__s__Lachnoclostridium_phocaeense,LKT__s__Eubacterium_ramulus,7.796649926480653e-06
7578,LKT__s__Bacteroides_uniformis,LKT__f__Enterobacteriaceae,2.1982361799599998e-05
7579,LKT__g__Bacteroides,LKT__f__Enterobacteriaceae,0.0001018625510792
7580,LKT__s__Faecalibacterium_prausnitzii,LKT__f__Enterobacteriaceae,6.115337463688587e-05
7581,LKT__s__Ruminococcus_Unclassified,LKT__f__Enterobacteriaceae,7.126632269923523e-10
7582,LKT__s__Bacteroides_Unclassified,LKT__f__Enterobacteriaceae,5.081029907655462e-05
7583,LKT__s__Bacteroides_ovatus,LKT__f__Enterobacteriaceae,2.064846774783958e-10
7584,LKT__s__Eubacterium_rectale,LKT__f__Enterobacteriaceae,2.087251764605604e-06
7585,LKT__s__Bacteroides_stercoris,LKT__f__Enterobacteriaceae,7.558719215075448e-06
7586,LKT__o__Clostridiales,LKT__f__Enterobacteriaceae,0.00025559950140330003
7587,LKT__s__Bacteroides_thetaiotaomicron,LKT__f__Enterobacteriaceae,7.877392380657445e-07
7588,LKT__s__Bacteroides_cellulosilyticus,LKT__f__Enterobacteriaceae,2.5599151669277893e-07
7589,LKT__s__Lachnospiraceae_bacterium,LKT__f__Enterobacteriaceae,1.224315613794659e-07
7590,LKT__s__Parabacteroides_distasonis,LKT__f__Enterobacteriaceae,0.00010032813668282991
7591,LKT__s__Blautia_Unclassified,LKT__f__Enterobacteriaceae,3.802445034886413e-06
7592,LKT__s__Escherichia_coli,LKT__f__Enterobacteriaceae,0.0049573425824522
7593,LKT__s__Ruminococcaceae_bacterium,LKT__f__Enterobacteriaceae,5.313241261888853e-06
7594,LKT__s__Bacteroides_dorei,LKT__f__Enterobacteriaceae,7.873503519202285e-05
7595,LKT__s__Clostridium_Unclassified,LKT__f__Enterobacteriaceae,7.26916291280498e-07
7596,LKT__f__Lachnospiraceae,LKT__f__Enterobacteriaceae,6.094539697773457e-07
7597,LKT__s__Clostridiales_bacterium,LKT__f__Enterobacteriaceae,1.3928644421007228e-05
7598,LKT__s__Bacteroides_xylanisolvens,LKT__f__Enterobacteriaceae,1.725695520132646e-05
7599,LKT__s__Blautia_obeum,LKT__f__Enterobacteriaceae,4.365568292933289e-05
7600,LKT__s__Bacteroides_intestinalis,LKT__f__Enterobacteriaceae,5.958447026467042e-07
7601,LKT__s__Blautia_wexlerae,LKT__f__Enterobacteriaceae,7.471463094620646e-06
7602,LKT__s__Bacteroides_fragilis,LKT__f__Enterobacteriaceae,6.799657818114691e-06
7603,LKT__o__Bacteroidales,LKT__f__Enterobacteriaceae,1.3184938868712266e-13
7604,LKT__s__Cyclospora_cayetanensis,LKT__f__Enterobacteriaceae,0.00010818773820444116
7605,LKT__s__Ruminococcus_gnavus,LKT__f__Enterobacteriaceae,1.00144626955027e-05
7606,LKT__k__Bacteria,LKT__f__Enterobacteriaceae,2.2756053054221662e-06
7607,LKT__s__Roseburia_faecis,LKT__f__Enterobacteriaceae,2.4807993989166022e-05
7608,LKT__s__Dorea_longicatena,LKT__f__Enterobacteriaceae,1.959947793208611e-07
7609,LKT__s__Anaerobutyricum_hallii,LKT__f__Enterobacteriaceae,4.1460365944602304e-05
7610,LKT__p__Firmicutes,LKT__f__Enterobacteriaceae,2.432180178726113e-05
7611,LKT__g__Ruminococcus,LKT__f__Enterobacteriaceae,1.3872504221539066e-05
7612,LKT__s__Firmicutes_bacterium,LKT__f__Enterobacteriaceae,3.1241674788184696e-09
7613,LKT__s__Bacteroides_faecis,LKT__f__Enterobacteriaceae,4.029663450852148e-06
7614,LKT__s__Clostridiaceae_bacterium,LKT__f__Enterobacteriaceae,3.6967413421857255e-06
7615,LKT__s__Parabacteroides_Unclassified,LKT__f__Enterobacteriaceae,6.535315627340338e-05
7616,LKT__s__Odoribacter_splanchnicus,LKT__f__Enterobacteriaceae,8.804119626638489e-06
7617,LKT__f__Ruminococcaceae,LKT__f__Enterobacteriaceae,2.9203078147342416e-05
7618,LKT__s__Blautia_massiliensis,LKT__f__Enterobacteriaceae,1.8707211167885404e-10
7619,LKT__s__Roseburia_hominis,LKT__f__Enterobacteriaceae,4.197990976319998e-05
7620,LKT__s__Blautia_hansenii,LKT__f__Enterobacteriaceae,7.073352367182357e-06
7621,LKT__s__Dorea_formicigenerans,LKT__f__Enterobacteriaceae,3.1245565096322273e-06
7622,LKT__s__Enterocloster_clostridioformis,LKT__f__Enterobacteriaceae,2.5766102468773108e-05
7623,LKT__s__Butyricicoccus_Unclassified,LKT__f__Enterobacteriaceae,5.16727258271397e-06
7624,LKT__s__Fusicatenibacter_saccharivorans,LKT__f__Enterobacteriaceae,0.00012094504431835256
7625,LKT__s__Bacteroides_finegoldii,LKT__f__Enterobacteriaceae,1.676772154760765e-05
7626,LKT__g__Parabacteroides,LKT__f__Enterobacteriaceae,8.552639247570671e-06
7627,LKT__s__Ruthenibacterium_lactatiformans,LKT__f__Enterobacteriaceae,4.783116992876036e-07
7628,LKT__g__Blautia,LKT__f__Enterobacteriaceae,8.762971718644768e-06
7629,LKT__s__Subdoligranulum_Unclassified,LKT__f__Enterobacteriaceae,3.673168749941226e-07
7630,LKT__s__Roseburia_Unclassified,LKT__f__Enterobacteriaceae,1.2349845543906355e-05
7631,LKT__g__Alistipes,LKT__f__Enterobacteriaceae,7.077915394497624e-07
7632,LKT__s__Clostridium_symbiosum,LKT__f__Enterobacteriaceae,5.431646831319252e-06
7633,LKT__f__Clostridiaceae,LKT__f__Enterobacteriaceae,1.758663058156346e-05
7634,LKT__s__Ruminococcus_lactaris,LKT__f__Enterobacteriaceae,7.823758992913063e-07
7635,LKT__s__Eisenbergiella_massiliensis,LKT__f__Enterobacteriaceae,4.238513163789517e-07
7636,LKT__g__Clostridium,LKT__f__Enterobacteriaceae,2.628666719651905e-07
7637,LKT__s__Blautia_producta,LKT__f__Enterobacteriaceae,1.283714549728335e-05
7638,LKT__s__Eubacterium_ramulus,LKT__f__Enterobacteriaceae,2.885351096690181e-06
7639,LKT__s__Enterocloster_bolteae,LKT__f__Enterobacteriaceae,3.0516597715192303e-05
7640,LKT__s__Clostridioides_difficile,LKT__f__Enterobacteriaceae,3.956254250350001e-05
7641,LKT__s__Hungatella_hathewayi,LKT__f__Enterobacteriaceae,6.9619092710275e-06
7642,LKT__g__Streptococcus,LKT__f__Enterobacteriaceae,2.5671617165122995e-05
7643,LKT__g__Faecalibacterium,LKT__f__Enterobacteriaceae,0.00010114746430551888
7644,LKT__s__Anaerotruncus_colihominis,LKT__f__Enterobacteriaceae,2.048510880507704e-05
7645,LKT__s__Coprococcus_catus,LKT__f__Enterobacteriaceae,0.00011753272648507027
7646,LKT__s__Coprococcus_Unclassified,LKT__f__Enterobacteriaceae,1.043207818249972e-06
7647,LKT__s__Streptococcus_Unclassified,LKT__f__Enterobacteriaceae,6.621513744754664e-06
7648,LKT__s__Tyzzerella_nexilis,LKT__f__Enterobacteriaceae,5.907455654992022e-06
7649,LKT__s__Erysipelotrichaceae_bacterium,LKT__f__Enterobacteriaceae,2.688133274404904e-05
7650,LKT__s__Dorea_Unclassified,LKT__f__Enterobacteriaceae,2.408251895752763e-06
7651,LKT__s__Eubacterium_ventriosum,LKT__f__Enterobacteriaceae,3.8047151380553536e-05
7652,LKT__s__Pseudoflavonifractor_Unclassified,LKT__f__Enterobacteriaceae,1.9290512286122065e-05
7653,LKT__g__Prevotella,LKT__f__Enterobacteriaceae,1.3409111537564529e-05
7654,LKT__s__Coprococcus_eutactus,LKT__f__Enterobacteriaceae,4.2346464919190795e-07
7655,LKT__p__Proteobacteria,LKT__f__Enterobacteriaceae,0.0001786731574654
7656,LKT__g__Roseburia,LKT__f__Enterobacteriaceae,7.153362243745557e-07
7657,LKT__f__Oscillospiraceae,LKT__f__Enterobacteriaceae,5.3980475186986536e-06
7658,LKT__s__Intestinimonas_timonensis,LKT__f__Enterobacteriaceae,1.1952575855999077e-08
7659,LKT__f__Eubacteriaceae,LKT__f__Enterobacteriaceae,6.264253838232262e-05
7660,LKT__s__Frisingicoccus_caecimuris,LKT__f__Enterobacteriaceae,3.531264610545275e-05
7661,LKT__s__Angelakisella_massiliensis,LKT__f__Enterobacteriaceae,1.3095004278111466e-07
7662,LKT__s__Enterococcus_faecium,LKT__f__Enterobacteriaceae,6.942643504394847e-06
7663,LKT__s__Butyrivibrio_Unclassified,LKT__f__Enterobacteriaceae,1.688746372642702e-05
7664,LKT__g__Butyricicoccus,LKT__f__Enterobacteriaceae,3.1442279945203247e-06
7665,LKT__s__Butyricicoccus_pullicaecorum,LKT__f__Enterobacteriaceae,4.2617486891761495e-08
7666,LKT__s__Enterocloster_lavalensis,LKT__f__Enterobacteriaceae,1.8788765665103999e-06
7667,LKT__c__Actinobacteria,LKT__f__Enterobacteriaceae,3.5923684465070235e-05
7668,LKT__s__Lachnoclostridium_phocaeense,LKT__f__Enterobacteriaceae,2.566685837739633e-07
7669,LKT__s__Phocea_massiliensis,LKT__f__Enterobacteriaceae,1.7033400046139697e-07
7670,LKT__s__Enterocloster_aldensis,LKT__f__Enterobacteriaceae,1.900136518404624e-05
7671,LKT__s__Anaerofustis_stercorihominis,LKT__f__Enterobacteriaceae,2.408788174056599e-10
7672,LKT__g__Coprococcus,LKT__f__Enterobacteriaceae,2.9654012054169868e-05
7673,LKT__s__Agathobaculum_desmolans,LKT__f__Enterobacteriaceae,7.0491169774479534e-06
7674,LKT__g__Veillonella,LKT__f__Enterobacteriaceae,0.0008019295922438
7675,LKT__s__Paenibacillus_Unclassified,LKT__f__Enterobacteriaceae,1.389232116914174e-06
7676,LKT__s__Cuneatibacter_caecimuris,LKT__f__Enterobacteriaceae,9.5451243072e-05
7677,LKT__s__Marvinbryantia_formatexigens,LKT__f__Enterobacteriaceae,3.1284477271214555e-05
7678,LKT__s__Bacteroides_vulgatus,LKT__f__Rikenellaceae,4.179663020654709e-06
7679,LKT__g__Bacteroides,LKT__f__Rikenellaceae,0.0003936045673669
7680,LKT__s__Ruminococcus_Unclassified,LKT__f__Rikenellaceae,2.4666879313747592e-05
7681,LKT__s__Bacteroides_Unclassified,LKT__f__Rikenellaceae,3.5084152132871266e-06
7682,LKT__s__Bacteroides_stercoris,LKT__f__Rikenellaceae,0.0002524255197569
7683,LKT__o__Clostridiales,LKT__f__Rikenellaceae,9.799877601785e-07
7684,LKT__s__Bacteroides_thetaiotaomicron,LKT__f__Rikenellaceae,1.053108009791545e-05
7685,LKT__s__Lachnospiraceae_bacterium,LKT__f__Rikenellaceae,3.3240553044493156e-05
7686,LKT__s__Parabacteroides_distasonis,LKT__f__Rikenellaceae,3.813078156039999e-05
7687,LKT__s__Blautia_Unclassified,LKT__f__Rikenellaceae,0.0001379646444808
7688,LKT__s__Escherichia_coli,LKT__f__Rikenellaceae,5.674467147053344e-05
7689,LKT__s__Bacteroides_dorei,LKT__f__Rikenellaceae,1.3987468673731232e-07
7690,LKT__s__Alistipes_putredinis,LKT__f__Rikenellaceae,6.151255119905374e-06
7691,LKT__s__Clostridium_Unclassified,LKT__f__Rikenellaceae,4.3843555578422527e-11
7692,LKT__f__Lachnospiraceae,LKT__f__Rikenellaceae,0.00011386531978549795
7693,LKT__s__Bacteroides_caccae,LKT__f__Rikenellaceae,2.7452719714430584e-05
7694,LKT__s__Bacteroides_xylanisolvens,LKT__f__Rikenellaceae,1.0441930787013242e-06
7695,LKT__s__Blautia_obeum,LKT__f__Rikenellaceae,1.2634553194426295e-08
7696,LKT__s__Bacteroides_intestinalis,LKT__f__Rikenellaceae,1.4209735332437287e-06
7697,LKT__s__Blautia_wexlerae,LKT__f__Rikenellaceae,4.637740131078642e-07
7698,LKT__s__Bacteroides_fragilis,LKT__f__Rikenellaceae,5.175033780788983e-05
7699,LKT__s__Parabacteroides_merdae,LKT__f__Rikenellaceae,1.484361584888762e-05
7700,LKT__s__Alistipes_finegoldii,LKT__f__Rikenellaceae,0.0006726227576679
7701,LKT__k__Bacteria,LKT__f__Rikenellaceae,3.442907640735399e-05
7702,LKT__s__Dorea_longicatena,LKT__f__Rikenellaceae,2.914747885527e-07
7703,LKT__g__Ruminococcus,LKT__f__Rikenellaceae,1.6754557571981098e-08
7704,LKT__s__Firmicutes_bacterium,LKT__f__Rikenellaceae,8.672201406399995e-06
7705,LKT__s__Bacteroides_faecis,LKT__f__Rikenellaceae,0.00010046357172696443
7706,LKT__s__Roseburia_inulinivorans,LKT__f__Rikenellaceae,2.803888236101238e-06
7707,LKT__s__Flavonifractor_plautii,LKT__f__Rikenellaceae,0.00016803982651086806
7708,LKT__s__Odoribacter_splanchnicus,LKT__f__Rikenellaceae,6.948264493583202e-06
7709,LKT__s__Oscillibacter_Unclassified,LKT__f__Rikenellaceae,1.5927015315513172e-05
7710,LKT__s__Lachnospira_eligens,LKT__f__Rikenellaceae,0.00010901065725671916
7711,LKT__s__Blautia_massiliensis,LKT__f__Rikenellaceae,5.430883532246487e-06
7712,LKT__s__Bacteroides_plebeius,LKT__f__Rikenellaceae,8.517192158103214e-07
7713,LKT__s__Blautia_hansenii,LKT__f__Rikenellaceae,1.8380722733720195e-05
7714,LKT__s__Dorea_formicigenerans,LKT__f__Rikenellaceae,3.1873902002628244e-06
7715,LKT__s__Clostridium_leptum,LKT__f__Rikenellaceae,1.235347273437318e-05
7716,LKT__s__Enterocloster_clostridioformis,LKT__f__Rikenellaceae,3.247600695817888e-05
7717,LKT__s__Fusicatenibacter_saccharivorans,LKT__f__Rikenellaceae,9.93040795978465e-06
7718,LKT__s__Bacteroides_finegoldii,LKT__f__Rikenellaceae,3.726015366235415e-07
7719,LKT__g__Parabacteroides,LKT__f__Rikenellaceae,8.576620415900018e-06
7720,LKT__s__Ruthenibacterium_lactatiformans,LKT__f__Rikenellaceae,1.0997517391247879e-06
7721,LKT__g__Blautia,LKT__f__Rikenellaceae,5.130018656090042e-06
7722,LKT__s__Subdoligranulum_Unclassified,LKT__f__Rikenellaceae,8.642681781600119e-06
7723,LKT__s__Sellimonas_intestinalis,LKT__f__Rikenellaceae,2.784539588733484e-05
7724,LKT__g__Alistipes,LKT__f__Rikenellaceae,0.00021231840330960004
7725,LKT__s__Clostridium_symbiosum,LKT__f__Rikenellaceae,2.6403953832597713e-07
7726,LKT__s__Eisenbergiella_massiliensis,LKT__f__Rikenellaceae,6.478906585262744e-06
7727,LKT__s__Blautia_producta,LKT__f__Rikenellaceae,7.529389416340787e-06
7728,LKT__f__Enterobacteriaceae,LKT__f__Rikenellaceae,7.964585244741833e-06
7729,LKT__s__Clostridioides_difficile,LKT__f__Rikenellaceae,1.8638359587242801e-06
7730,LKT__s__Hungatella_hathewayi,LKT__f__Rikenellaceae,5.759499760195252e-06
7731,LKT__g__Streptococcus,LKT__f__Rikenellaceae,1.0167376299640763e-06
7732,LKT__s__Clostridium_phoceensis,LKT__f__Rikenellaceae,5.784990890651673e-05
7733,LKT__s__Streptococcus_Unclassified,LKT__f__Rikenellaceae,3.958283202463939e-06
7734,LKT__s__Clostridium_scindens,LKT__f__Rikenellaceae,9.27791122415027e-05
7735,LKT__f__Erysipelotrichaceae,LKT__f__Rikenellaceae,3.360732102542508e-05
7736,LKT__s__Tyzzerella_nexilis,LKT__f__Rikenellaceae,1.1002146043044937e-09
7737,LKT__s__Clostridium_innocuum,LKT__f__Rikenellaceae,5.004431404873925e-08
7738,LKT__s__Intestinimonas_butyriciproducens,LKT__f__Rikenellaceae,4.199285455425284e-05
7739,LKT__s__Erysipelotrichaceae_bacterium,LKT__f__Rikenellaceae,1.906635572209709e-07
7740,LKT__s__Dorea_Unclassified,LKT__f__Rikenellaceae,5.389880282448666e-07
7741,LKT__s__Eubacterium_Unclassified,LKT__f__Rikenellaceae,1.1832834519515155e-05
7742,LKT__s__Anaerotignum_lactatifermentans,LKT__f__Rikenellaceae,3.7528439846699994e-05
7743,LKT__g__Prevotella,LKT__f__Rikenellaceae,1.2081193614569105e-05
7744,LKT__p__Proteobacteria,LKT__f__Rikenellaceae,4.715631346340048e-05
7745,LKT__s__Dysosmobacter_welbionis,LKT__f__Rikenellaceae,1.1737341517088048e-07
7746,LKT__f__Eubacteriaceae,LKT__f__Rikenellaceae,3.2770724016687525e-06
7747,LKT__s__Frisingicoccus_caecimuris,LKT__f__Rikenellaceae,9.58449279901859e-07
7748,LKT__s__Angelakisella_massiliensis,LKT__f__Rikenellaceae,2.345841414885771e-05
7749,LKT__s__Enterococcus_faecium,LKT__f__Rikenellaceae,1.7645655493646999e-06
7750,LKT__s__Butyrivibrio_Unclassified,LKT__f__Rikenellaceae,1.6654250507686555e-05
7751,LKT__g__Butyricicoccus,LKT__f__Rikenellaceae,1.6754428144604104e-06
7752,LKT__s__Enterocloster_asparagiformis,LKT__f__Rikenellaceae,2.377745188777745e-05
7753,LKT__g__Bacillus,LKT__f__Rikenellaceae,1.808151329049201e-08
7754,LKT__c__Actinobacteria,LKT__f__Rikenellaceae,1.8233537306428252e-05
7755,LKT__d__Eukaryota,LKT__f__Rikenellaceae,0.0001272289346098
7756,LKT__s__Lachnoclostridium_phocaeense,LKT__f__Rikenellaceae,1.5242790620406045e-05
7757,LKT__s__Phocea_massiliensis,LKT__f__Rikenellaceae,5.4239288522808354e-05
7758,LKT__s__Enterocloster_aldensis,LKT__f__Rikenellaceae,3.8123090916108725e-06
7759,LKT__s__Anaerofustis_stercorihominis,LKT__f__Rikenellaceae,9.422489271638411e-06
7760,LKT__g__Coprococcus,LKT__f__Rikenellaceae,3.537465325210706e-05
7761,LKT__s__Cuneatibacter_caecimuris,LKT__f__Rikenellaceae,4.3219157453272104e-08
7762,LKT__s__Marvinbryantia_formatexigens,LKT__f__Rikenellaceae,6.183800222745118e-07
7763,LKT__s__Bacteroides_vulgatus,LKT__s__Enterocloster_bolteae,0.0002684092251438
7764,LKT__Unclassified,LKT__s__Enterocloster_bolteae,1.046491792933031e-05
7765,LKT__s__Faecalibacterium_prausnitzii,LKT__s__Enterocloster_bolteae,4.878570843017413e-07
7766,LKT__s__Ruminococcus_Unclassified,LKT__s__Enterocloster_bolteae,4.48251871062358e-06
7767,LKT__s__Eubacterium_rectale,LKT__s__Enterocloster_bolteae,0.0003312314442456189
7768,LKT__o__Clostridiales,LKT__s__Enterocloster_bolteae,0.00022868243971950713
7769,LKT__s__Bacteroides_thetaiotaomicron,LKT__s__Enterocloster_bolteae,0.00010201525342349999
7770,LKT__s__Lachnospiraceae_bacterium,LKT__s__Enterocloster_bolteae,1.8545468049846908e-06
7771,LKT__s__Blautia_Unclassified,LKT__s__Enterocloster_bolteae,0.00019848966572009997
7772,LKT__s__Escherichia_coli,LKT__s__Enterocloster_bolteae,5.314834716285021e-06
7773,LKT__s__Ruminococcaceae_bacterium,LKT__s__Enterocloster_bolteae,3.827244103513872e-06
7774,LKT__s__Alistipes_putredinis,LKT__s__Enterocloster_bolteae,5.078600698642545e-07
7775,LKT__s__Clostridium_Unclassified,LKT__s__Enterocloster_bolteae,2.6075560512885165e-06
7776,LKT__f__Lachnospiraceae,LKT__s__Enterocloster_bolteae,9.209882218171546e-06
7777,LKT__s__Bacteroides_caccae,LKT__s__Enterocloster_bolteae,6.628872040688662e-05
7778,LKT__s__Clostridiales_bacterium,LKT__s__Enterocloster_bolteae,1.0449264324971346e-05
7779,LKT__s__Bacteroides_xylanisolvens,LKT__s__Enterocloster_bolteae,0.00020129124924159994
7780,LKT__s__Blautia_obeum,LKT__s__Enterocloster_bolteae,4.7504422280686806e-06
7781,LKT__s__Blautia_wexlerae,LKT__s__Enterocloster_bolteae,1.2364997725549886e-05
7782,LKT__s__Bacteroides_fragilis,LKT__s__Enterocloster_bolteae,5.72848018059915e-07
7783,LKT__s__Ruminococcus_gnavus,LKT__s__Enterocloster_bolteae,1.0475256524157771e-05
7784,LKT__k__Bacteria,LKT__s__Enterocloster_bolteae,6.421306537627692e-05
7785,LKT__s__Roseburia_faecis,LKT__s__Enterocloster_bolteae,0.00010672773553988351
7786,LKT__s__Dorea_longicatena,LKT__s__Enterocloster_bolteae,2.3303400184297305e-09
7787,LKT__s__Anaerobutyricum_hallii,LKT__s__Enterocloster_bolteae,3.6692762596277015e-06
7788,LKT__p__Firmicutes,LKT__s__Enterocloster_bolteae,3.962754847270665e-06
7789,LKT__s__Roseburia_intestinalis,LKT__s__Enterocloster_bolteae,4.277969713443895e-06
7790,LKT__s__Ruminococcus_torques,LKT__s__Enterocloster_bolteae,9.857260233087802e-06
7791,LKT__g__Ruminococcus,LKT__s__Enterocloster_bolteae,6.397466276694343e-05
7792,LKT__s__Firmicutes_bacterium,LKT__s__Enterocloster_bolteae,2.475157953474683e-06
7793,LKT__s__Eubacterium_siraeum,LKT__s__Enterocloster_bolteae,1.4667935443404856e-05
7794,LKT__s__Bacteroides_faecis,LKT__s__Enterocloster_bolteae,2.041436259251179e-07
7795,LKT__s__Clostridiaceae_bacterium,LKT__s__Enterocloster_bolteae,1.8429328123009414e-05
7796,LKT__s__Eubacteriaceae_bacterium,LKT__s__Enterocloster_bolteae,4.928062810506322e-06
7797,LKT__s__Roseburia_inulinivorans,LKT__s__Enterocloster_bolteae,4.3999524067492635e-07
7798,LKT__s__Flavonifractor_plautii,LKT__s__Enterocloster_bolteae,1.9272258319171874e-05
7799,LKT__s__Oscillibacter_Unclassified,LKT__s__Enterocloster_bolteae,7.52113380630632e-06
7800,LKT__f__Ruminococcaceae,LKT__s__Enterocloster_bolteae,5.102649614530112e-09
7801,LKT__s__Coprococcus_comes,LKT__s__Enterocloster_bolteae,3.7548547640732794e-06
7802,LKT__s__Blautia_massiliensis,LKT__s__Enterocloster_bolteae,5.3875238436799976e-05
7803,LKT__s__Bacteroides_plebeius,LKT__s__Enterocloster_bolteae,9.788435289346121e-07
7804,LKT__s__Blautia_hansenii,LKT__s__Enterocloster_bolteae,5.136784607786766e-06
7805,LKT__s__Dorea_formicigenerans,LKT__s__Enterocloster_bolteae,1.0761202464603422e-07
7806,LKT__s__Clostridium_leptum,LKT__s__Enterocloster_bolteae,4.864390507867442e-06
7807,LKT__s__Butyricicoccus_Unclassified,LKT__s__Enterocloster_bolteae,6.253711971099876e-05
7808,LKT__s__Fusicatenibacter_saccharivorans,LKT__s__Enterocloster_bolteae,8.398733289099407e-05
7809,LKT__s__Bacteroides_finegoldii,LKT__s__Enterocloster_bolteae,2.1278038628699992e-05
7810,LKT__s__Ruthenibacterium_lactatiformans,LKT__s__Enterocloster_bolteae,2.7469073878436806e-05
7811,LKT__g__Blautia,LKT__s__Enterocloster_bolteae,0.0002083104816492
7812,LKT__s__Subdoligranulum_Unclassified,LKT__s__Enterocloster_bolteae,6.4120467500779e-06
7813,LKT__s__Roseburia_Unclassified,LKT__s__Enterocloster_bolteae,5.93128723248508e-06
7814,LKT__s__Sellimonas_intestinalis,LKT__s__Enterocloster_bolteae,0.0005768163915737
7815,LKT__s__Clostridium_symbiosum,LKT__s__Enterocloster_bolteae,7.645163980484263e-05
7816,LKT__f__Clostridiaceae,LKT__s__Enterocloster_bolteae,2.8154472796855837e-05
7817,LKT__s__Ruminococcus_lactaris,LKT__s__Enterocloster_bolteae,1.4443067225787932e-06
7818,LKT__s__Eisenbergiella_massiliensis,LKT__s__Enterocloster_bolteae,2.061711173579248e-05
7819,LKT__g__Clostridium,LKT__s__Enterocloster_bolteae,1.7046464745148973e-05
7820,LKT__s__Blautia_producta,LKT__s__Enterocloster_bolteae,5.119586192719598e-06
7821,LKT__s__Eubacterium_ramulus,LKT__s__Enterocloster_bolteae,1.2008629587215902e-05
7822,LKT__f__Enterobacteriaceae,LKT__s__Enterocloster_bolteae,0.00048009089027390003
7823,LKT__s__Clostridioides_difficile,LKT__s__Enterocloster_bolteae,5.2833426729010115e-06
7824,LKT__s__Hungatella_hathewayi,LKT__s__Enterocloster_bolteae,2.5714035358027834e-06
7825,LKT__g__Streptococcus,LKT__s__Enterocloster_bolteae,1.1020537849207463e-06
7826,LKT__g__Faecalibacterium,LKT__s__Enterocloster_bolteae,1.0334110586045488e-07
7827,LKT__s__Anaerotruncus_colihominis,LKT__s__Enterocloster_bolteae,4.600454482287709e-05
7828,LKT__s__Clostridium_phoceensis,LKT__s__Enterocloster_bolteae,0.00011284120292207087
7829,LKT__s__Coprococcus_catus,LKT__s__Enterocloster_bolteae,6.381331160003508e-07
7830,LKT__s__Streptococcus_Unclassified,LKT__s__Enterocloster_bolteae,2.37410080958859e-05
7831,LKT__s__Clostridium_scindens,LKT__s__Enterocloster_bolteae,4.4885097935622816e-13
7832,LKT__f__Erysipelotrichaceae,LKT__s__Enterocloster_bolteae,0.0001846288396903606
7833,LKT__s__Tyzzerella_nexilis,LKT__s__Enterocloster_bolteae,1.0559560202417629e-05
7834,LKT__s__Intestinimonas_butyriciproducens,LKT__s__Enterocloster_bolteae,1.3882520234676268e-05
7835,LKT__s__Erysipelotrichaceae_bacterium,LKT__s__Enterocloster_bolteae,2.44924000750539e-06
7836,LKT__s__Anaerotruncus_massiliensis,LKT__s__Enterocloster_bolteae,1.7169287201824102e-05
7837,LKT__s__Eubacterium_Unclassified,LKT__s__Enterocloster_bolteae,6.685746488174624e-07
7838,LKT__s__Anaerotignum_lactatifermentans,LKT__s__Enterocloster_bolteae,1.7144812195537232e-06
7839,LKT__s__Coprococcus_eutactus,LKT__s__Enterocloster_bolteae,3.3395566739350715e-05
7840,LKT__p__Proteobacteria,LKT__s__Enterocloster_bolteae,2.904398110377946e-06
7841,LKT__g__Roseburia,LKT__s__Enterocloster_bolteae,0.00016220034569682556
7842,LKT__s__Dysosmobacter_welbionis,LKT__s__Enterocloster_bolteae,4.18608463011193e-06
7843,LKT__f__Eubacteriaceae,LKT__s__Enterocloster_bolteae,2.6641652231698278e-05
7844,LKT__s__Frisingicoccus_caecimuris,LKT__s__Enterocloster_bolteae,3.990323966398636e-05
7845,LKT__s__Butyrivibrio_Unclassified,LKT__s__Enterocloster_bolteae,0.00011678593100670001
7846,LKT__g__Butyricicoccus,LKT__s__Enterocloster_bolteae,2.41000346968345e-05
7847,LKT__s__Butyricicoccus_pullicaecorum,LKT__s__Enterocloster_bolteae,1.2447709564870086e-08
7848,LKT__s__Enterocloster_asparagiformis,LKT__s__Enterocloster_bolteae,9.888068684675258e-06
7849,LKT__g__Bacillus,LKT__s__Enterocloster_bolteae,1.9138522702871335e-06
