,Feature1,Feature2,W
11333,LKT__s__Clostridium_disporicum,Y,2.510311469960202e-10
11334,LKT__s__Parabacteroides_goldsteinii,Y,1.8520908151914957e-10
11335,LKT__s__Erysipelotrichaceae_bacterium,Y,1.0254757873118564e-10
11336,LKT__s__Blautia_coccoides,Y,7.522617547606136e-14
11337,LKT__s__Blautia_hydrogenotrophica,Y,1.435213279321365e-09
11338,LKT__s__Coprobacter_fastidiosus,Y,4.788957262039817e-14
11339,LKT__s__Gordonibacter_pamelaeae,Y,1.1110047870695934e-12
11340,LKT__s__Acidaminococcus_intestini,Y,4.2220461999620955e-10
11341,LKT__s__Alistipes_indistinctus,Y,3.433237162493782e-13
11342,LKT__s__Alistipes_senegalensis,Y,3.4802660346839276e-12
11343,LKT__s__Erysipelatoclostridium_ramosum,Y,4.522426850472156e-14
11344,LKT__s__Anaerotruncus_massiliensis,Y,8.023373719903238e-12
11345,LKT__s__Pseudoflavonifractor_Unclassified,Y,5.873813729292714e-12
11346,LKT__g__Prevotella,Y,1.7379619149091388e-12
11347,LKT__p__Proteobacteria,Y,1.7556264092032403e-10
11348,LKT__s__Collinsella_Unclassified,Y,2.5231935990158948e-11
11349,LKT__s__Clostridium_sporosphaeroides,Y,3.7709001908336275e-11
11350,LKT__s__Intestinimonas_massiliensis,Y,9.996089695618575e-12
11351,LKT__s__Butyricimonas_faecihominis,Y,5.3398399282105416e-11
11352,LKT__f__Oscillospiraceae,Y,3.954374218624388e-13
11353,LKT__g__Oscillibacter,Y,1.3217511586510447e-11
11354,LKT__s__Intestinimonas_timonensis,Y,6.648337985260807e-11
11355,LKT__g__Eggerthella,Y,6.697409837636087e-11
11356,LKT__f__Eubacteriaceae,Y,1.0289125762865772e-11
11357,LKT__s__Frisingicoccus_caecimuris,Y,7.404620602605118e-12
11358,LKT__s__Gordonibacter_urolithinfaciens,Y,6.810172778794658e-11
11359,LKT__s__Collinsella_intestinalis,Y,1.4554776463476954e-11
11360,LKT__s__Desulfovibrio_fairfieldensis,Y,1.3588450398302579e-11
11361,LKT__s__Acinetobacter_baumannii,Y,4.1872306874086425e-11
11362,LKT__f__Akkermansiaceae,Y,1.8026151318195e-11
11363,LKT__s__Burkholderiales_bacterium,Y,2.3038584810611427e-14
11364,LKT__s__Angelakisella_massiliensis,Y,3.2147856168078764e-14
11365,LKT__s__Coriobacteriaceae_bacterium,Y,3.45880091444962e-11
11366,LKT__s__Anaeromassilibacillus_senegalensis,Y,2.39522781532442e-12
11367,LKT__s__Muribaculaceae_bacterium,Y,1.5016510686032576e-11
11368,LKT__s__Clostridia_bacterium,Y,2.4210137386920008e-11
11369,LKT__s__Subdoligranulum_variabile,Y,2.2555888457275616e-11
11370,LKT__s__Clostridium_perfringens,Y,4.733297281175504e-11
11371,LKT__s__Massilistercora_timonensis,Y,3.0976651062622e-14
11372,LKT__s__Harryflintia_acetispora,Y,3.217316702751659e-13
11373,LKT__s__Collinsella_stercoris,Y,1.803439578532856e-15
11374,LKT__g__Acidaminococcus,Y,4.097013584870263e-09
11375,LKT__g__Klebsiella,Y,5.09614652588476e-13
11376,LKT__s__Agathobaculum_butyriciproducens,Y,3.21917865786704e-11
11377,LKT__s__Enterocloster_asparagiformis,Y,9.31127217248418e-12
11378,LKT__s__Faecalitalea_cylindroides,Y,2.3540446744827896e-11
11379,LKT__g__Coprobacillus,Y,2.2896382968185647e-10
11380,LKT__s__Enterocloster_lavalensis,Y,3.68173746105712e-11
11381,LKT__s__Eubacterium_callanderi,Y,8.966001974535118e-11
11382,LKT__s__Longibaculum_muris,Y,8.135756031959819e-11
11383,LKT__s__Clostridium_spiroforme,Y,2.7407336147138767e-13
11384,LKT__s__Sutterella_Unclassified,Y,1.894612898875073e-10
11385,LKT__g__Eubacterium,Y,8.69698357715131e-15
11386,LKT__c__Actinobacteria,Y,7.159302580807131e-12
11387,LKT__s__Desulfovibrio_Unclassified,Y,1.47716100191961e-11
11388,LKT__s__Duodenibacillus_massiliensis,Y,2.331238831269375e-12
11389,LKT__s__Streptococcus_mutans,Y,2.404325586868303e-11
11390,LKT__s__Megasphaera_Unclassified,Y,1.4877383899955635e-13
11391,LKT__s__Veillonella_parvula,Y,5.873915647407362e-12
11392,LKT__s__Streptomyces_Unclassified,Y,4.67147528377257e-14
11393,LKT__s__Lachnoclostridium_phocaeense,Y,1.4956922087960154e-12
11394,LKT__s__Bilophila_Unclassified,Y,7.737704386541949e-11
11395,LKT__s__Enterocloster_aldensis,Y,2.7868350442279576e-10
11396,LKT__s__Eisenbergiella_tayi,Y,3.217201526114164e-13
11397,LKT__s__Lactobacillus_paragasseri,Y,6.927306317293878e-11
11398,LKT__g__Coprococcus,Y,1.6554482077075112e-11
11399,LKT__s__Muribaculum_Unclassified,Y,5.673856962938107e-11
11400,LKT__s__Paraprevotella_xylaniphila,Y,4.736219499706455e-12
11401,LKT__s__Faecalimonas_umbilicata,Y,1.1837958817920036e-13
11402,LKT__s__Anaerostipes_caccae,Y,2.7166455217617374e-11
11403,LKT__s__Bittarella_massiliensis,Y,5.4310959556867846e-12
11404,LKT__s__Holdemania_Unclassified,Y,3.5598779636229607e-12
11405,LKT__f__Sutterellaceae,Y,1.3146802868987062e-13
11406,LKT__s__Candidatus_Stoquefichus,Y,3.027719386477088e-13
11407,LKT__s__Raoultibacter_massiliensis,Y,1.4505732428486506e-13
11408,LKT__s__Schaalia_odontolytica,Y,2.893207079667932e-11
11409,LKT__s__Butyricimonas_paravirosa,Y,4.042666522470355e-11
11410,LKT__s__Sutterella_faecalis,Y,6.357894727725702e-12
11411,LKT__s__Denitrobacterium_detoxificans,Y,6.426411822074862e-10
11412,LKT__s__Veillonella_dispar,Y,4.448795148045904e-11
11413,LKT__s__Sharpea_azabuensis,Y,1.9461353524815242e-10
11414,LKT__o__Bacillales,Y,5.526582010696355e-12
11415,LKT__s__Sutterella_megalosphaeroides,Y,2.4186653145052978e-15
11416,LKT__s__Propionibacterium_freudenreichii,Y,5.469364652117386e-10
11417,LKT__s__Mogibacterium_diversum,Y,7.736944634453637e-15
11418,LKT__s__Arabia_massiliensis,Y,2.863985917060296e-13
11419,LKT__s__Prevotella_koreensis,Y,6.143855128409347e-10
11420,LKT__s__Haemophilus_Unclassified,Y,2.8812590203011417e-10
11421,LKT__s__Streptococcus_viridans,Y,3.8670507260305476e-11
11422,LKT__s__Streptococcus_oralis,Y,5.084386427452033e-12
11423,LKT__s__Christensenella_minuta,Y,5.333805029789243e-11
11424,LKT__s__Actinomyces_bouchesdurhonensis,Y,7.592090153766883e-12
11425,LKT__s__Paenibacillus_Unclassified,Y,1.3286202109131604e-11
11426,LKT__s__Methanosphaera_stadtmanae,Y,2.6407848179030203e-11
11427,LKT__s__Eubacterium_maltosivorans,Y,1.5085581433593295e-10
11428,LKT__s__Lactobacillus_plantarum,Y,5.942714204578195e-11
11429,LKT__s__Enterobacter_roggenkampii,Y,2.9958673754402854e-11
11430,LKT__s__Acidaminococcus_fermentans,Y,6.006417772205627e-12
11431,LKT__s__Ruminococcus_albus,Y,8.863750963293469e-11
11432,LKT__s__Bifidobacterium_gallinarum,Y,1.435125569009076e-11
11433,LKT__s__Cuneatibacter_caecimuris,Y,3.118740497882771e-11
11434,LKT__s__Intestinibacillus_massiliensis,Y,3.7059990760853135e-12
11435,LKT__s__Candidatus_Methanomassiliicoccus_intestinalis,Y,2.5183435698335803e-11
11436,LKT__s__Eubacterium_pyruvativorans,Y,1.22422390256141e-10
11437,LKT__s__Lactobacillus_vaginalis,Y,4.5047239443678605e-11
11438,LKT__s__Fusicatenibacter_Unclassified,Y,1.0020127008730462e-11
11439,LKT__g__Subdoligranulum,Y,3.645626333210917e-11
11440,LKT__s__Bacteroides_vulgatus,Y,2.965096750980224e-13
11441,LKT__Unclassified,Y,7.908871410700101e-12
11442,LKT__s__Bacteroides_uniformis,Y,1.0390952320267224e-12
11443,LKT__s__Ruminococcus_Unclassified,Y,5.999525203686151e-10
11444,LKT__s__Bacteroides_Unclassified,Y,3.4288309738171085e-11
11445,LKT__s__Bacteroides_ovatus,Y,3.2261136617206136e-11
11446,LKT__s__Eubacterium_rectale,Y,7.427252679208096e-10
11447,LKT__o__Clostridiales,Y,2.5111342541769423e-12
11448,LKT__s__Bacteroides_cellulosilyticus,Y,3.987485394781756e-12
11449,LKT__s__Lachnospiraceae_bacterium,Y,1.90948833747646e-10
11450,LKT__s__Akkermansia_muciniphila,Y,6.664447599805381e-11
11451,LKT__s__Parabacteroides_distasonis,Y,4.095973025434149e-12
11452,LKT__s__Escherichia_coli,Y,8.223823326650747e-12
11453,LKT__s__Bacteroides_dorei,Y,9.555668630766602e-11
11454,LKT__s__Prevotella_copri,Y,1.2139469505672362e-12
11455,LKT__f__Lachnospiraceae,Y,1.8268995513199292e-11
11456,LKT__s__Clostridiales_bacterium,Y,1.3057738515670312e-15
11457,LKT__s__Bacteroides_xylanisolvens,Y,2.619272080541284e-13
11458,LKT__s__Bacteroides_intestinalis,Y,1.5689032305499683e-09
11459,LKT__s__Blautia_wexlerae,Y,2.788336188036247e-10
11460,LKT__s__Parabacteroides_merdae,Y,4.926632120537669e-11
11461,LKT__o__Bacteroidales,Y,1.3477419053894295e-11
11462,LKT__s__Cyclospora_cayetanensis,Y,1.5226692690303817e-11
11463,LKT__s__Ruminococcus_gnavus,Y,2.247565601497436e-11
11464,LKT__k__Bacteria,Y,1.2743131642729284e-14
11465,LKT__s__Gemmiger_formicilis,Y,7.614875661776872e-13
11466,LKT__s__Anaerostipes_hadrus,Y,4.34036718643799e-11
11467,LKT__s__Alistipes_Unclassified,Y,1.401310113658604e-12
11468,LKT__s__Pseudomonas_aeruginosa,Y,4.0858524280698993e-13
11469,LKT__s__Alistipes_shahii,Y,7.767641093545128e-13
11470,LKT__p__Firmicutes,Y,8.196002729524504e-12
11471,LKT__s__Roseburia_intestinalis,Y,1.2807343363973406e-11
11472,LKT__s__Ruminococcus_flavefaciens,Y,4.642940827824979e-11
11473,LKT__s__Ruminococcus_torques,Y,2.972421182026146e-11
11474,LKT__s__Bifidobacterium_adolescentis,Y,2.154471905212623e-10
11475,LKT__g__Ruminococcus,Y,1.0595962445171386e-11
11476,LKT__s__Bacteroides_massiliensis,Y,2.6808035983842704e-10
11477,LKT__s__Eubacterium_siraeum,Y,3.117308289419847e-13
11478,LKT__s__Bacteroides_faecis,Y,2.5120745111912196e-11
11479,LKT__s__Eubacteriaceae_bacterium,Y,2.1572696770410362e-12
11480,LKT__s__Roseburia_inulinivorans,Y,2.5898281855082684e-10
11481,LKT__s__Flavonifractor_plautii,Y,8.184819636837412e-10
11482,LKT__s__Odoribacter_splanchnicus,Y,3.4465368305753413e-12
11483,LKT__s__Oscillibacter_Unclassified,Y,6.944073971612633e-13
11484,LKT__f__Ruminococcaceae,Y,1.8857589470985165e-11
11485,LKT__s__CrAssphage_ZA,Y,7.99461958243904e-12
11486,LKT__s__Bacteroides_salyersiae,Y,1.2160710376401102e-11
11487,LKT__s__Coprococcus_comes,Y,6.770694326799773e-11
11488,LKT__s__Prevotella_Unclassified,Y,2.143974572535721e-09
11489,LKT__s__Bifidobacterium_longum,Y,9.431462539783962e-15
11490,LKT__s__Blautia_massiliensis,Y,2.438367428251431e-12
11491,LKT__s__Blautia_hansenii,Y,1.2292496720177712e-10
11492,LKT__s__Alistipes_communis,Y,2.534967621845196e-13
11493,LKT__s__Phascolarctobacterium_faecium,Y,1.8915722883272762e-12
11494,LKT__s__Fusicatenibacter_saccharivorans,Y,7.739636592458865e-11
11495,LKT__s__Bacteroides_finegoldii,Y,8.297783698640331e-13
11496,LKT__g__Parabacteroides,Y,2.7028282172580937e-11
11497,LKT__s__Ruthenibacterium_lactatiformans,Y,1.6351114974314642e-13
11498,LKT__g__Blautia,Y,6.849679625118766e-11
11499,LKT__s__Roseburia_Unclassified,Y,2.61104848511733e-10
11500,LKT__s__Sellimonas_intestinalis,Y,7.69393104635841e-14
11501,LKT__f__Clostridiaceae,Y,1.6945441537883987e-10
11502,LKT__s__Barnesiella_intestinihominis,Y,7.622977369377672e-13
11503,LKT__g__Clostridium,Y,5.423680681240989e-13
11504,LKT__s__Blautia_producta,Y,9.317714880682198e-11
11505,LKT__s__Eubacterium_ramulus,Y,8.253333595024194e-13
11506,LKT__s__Coprobacillus_Unclassified,Y,1.0461940097000954e-11
11507,LKT__s__Prevotella_lascolaii,Y,2.7742584761121175e-10
11508,LKT__s__Bacteroides_coprocola,Y,1.9677353155556472e-11
11509,LKT__s__Clostridioides_difficile,Y,1.736399604198185e-11
11510,LKT__s__Alistipes_dispar,Y,1.80442800690888e-10
11511,LKT__s__Prevotella_stercorea,Y,1.0082831766191709e-10
11512,LKT__g__Streptococcus,Y,1.6349412557101912e-15
11513,LKT__g__Faecalibacterium,Y,9.688533801402896e-12
11514,LKT__s__Streptococcus_thermophilus,Y,3.548889620423055e-11
11515,LKT__s__Bacteroidales_bacterium,Y,7.55070964714141e-11
11516,LKT__s__Adlercreutzia_equolifaciens,Y,9.434244057891651e-12
11517,LKT__s__Clostridium_phoceensis,Y,5.819379605916641e-11
11518,LKT__s__Phascolarctobacterium_succinatutens,Y,3.3599443154806984e-10
11519,LKT__s__Coprococcus_catus,Y,4.649319331701417e-12
11520,LKT__s__Coprococcus_Unclassified,Y,4.081694046987486e-11
11521,LKT__f__Erysipelotrichaceae,Y,1.498869060453724e-12
11522,LKT__s__Butyricimonas_virosa,Y,1.0467617432002007e-10
11523,LKT__s__Tyzzerella_nexilis,Y,6.093506780297031e-13
11524,LKT__s__Intestinibacter_bartlettii,Y,3.0397269306205267e-10
11525,LKT__s__Bifidobacterium_pseudocatenulatum,Y,1.877165045725995e-11
11526,LKT__g__Akkermansia,Y,5.6752162962455435e-11
11527,LKT__s__Bifidobacterium_bifidum,Y,8.779371117133909e-12
11528,LKT__s__Blautia_coccoides,Y,2.1933772984907577e-17
11529,LKT__s__Dorea_Unclassified,Y,6.865317803598829e-13
11530,LKT__s__Blautia_hydrogenotrophica,Y,1.678996060019574e-13
11531,LKT__s__Streptococcus_parasanguinis,Y,2.951348691584828e-11
11532,LKT__s__Coprobacter_fastidiosus,Y,3.0085266838928966e-11
11533,LKT__s__Eubacterium_ventriosum,Y,2.4722815523427496e-13
11534,LKT__s__Fournierella_massiliensis,Y,7.693083495770564e-11
11535,LKT__s__Erysipelatoclostridium_ramosum,Y,3.9171496643176925e-11
11536,LKT__f__Coriobacteriaceae,Y,1.5499776283507313e-11
11537,LKT__s__Eubacterium_Unclassified,Y,4.137605545414134e-12
11538,LKT__s__Adlercreutzia_Unclassified,Y,4.093565217858112e-11
11539,LKT__s__Romboutsia_timonensis,Y,9.899206763336162e-13
11540,LKT__s__Pseudoflavonifractor_Unclassified,Y,1.7607923726534957e-11
11541,LKT__g__Prevotella,Y,2.2379864495300106e-12
11542,LKT__s__Coprococcus_eutactus,Y,6.928992374610334e-12
11543,LKT__s__Ruminococcus_bromii,Y,4.929021500560234e-13
11544,LKT__p__Proteobacteria,Y,2.1828491420494588e-11
11545,LKT__s__Collinsella_Unclassified,Y,4.3298152132284625e-12
11546,LKT__s__Butyrivibrio_crossotus,Y,2.6547796893389734e-11
11547,LKT__s__Eggerthella_Unclassified,Y,1.4979690463590355e-12
11548,LKT__s__Intestinimonas_massiliensis,Y,3.984148095815705e-11
11549,LKT__s__Bifidobacterium_dentium,Y,3.409285697415696e-12
11550,LKT__g__Eggerthella,Y,2.8977384582425826e-12
11551,LKT__f__Eubacteriaceae,Y,2.1444755017338996e-11
11552,LKT__s__Frisingicoccus_caecimuris,Y,3.7503962863729096e-11
11553,LKT__s__Collinsella_intestinalis,Y,5.334035317102501e-10
11554,LKT__s__Desulfovibrio_fairfieldensis,Y,7.299412660123374e-12
11555,LKT__s__Acinetobacter_baumannii,Y,9.098881002403777e-12
11556,LKT__s__Burkholderiales_bacterium,Y,1.456993750187025e-11
11557,LKT__s__Asaccharobacter_celatus,Y,1.0646415125881504e-11
11558,LKT__s__Emergencia_timonensis,Y,2.163045200457669e-10
11559,LKT__s__Muribaculaceae_bacterium,Y,4.339665768533397e-11
11560,LKT__s__Clostridia_bacterium,Y,1.0378796027889493e-11
11561,LKT__s__Desulfovibrio_piger,Y,4.96934580081946e-12
11562,LKT__s__Subdoligranulum_variabile,Y,7.898458106737634e-11
11563,LKT__s__Clostridium_perfringens,Y,2.9266418919550585e-11
11564,LKT__s__Harryflintia_acetispora,Y,3.445363651422459e-13
11565,LKT__s__Butyrivibrio_Unclassified,Y,1.4663499334726103e-12
11566,LKT__s__Collinsella_stercoris,Y,1.1452274878882703e-10
11567,LKT__o__Burkholderiales,Y,3.385326096777418e-13
11568,LKT__s__Clostridium_methylpentosum,Y,1.810516994850884e-12
11569,LKT__s__Butyricicoccus_pullicaecorum,Y,6.012892164817985e-14
11570,LKT__s__Agathobaculum_butyriciproducens,Y,1.6907399347698596e-13
11571,LKT__s__Enterocloster_asparagiformis,Y,1.5182639877253142e-11
11572,LKT__s__Collinsella_tanakaei,Y,1.1360592798044351e-11
11573,LKT__s__Candidatus_Borkfalkia,Y,1.3740299954127416e-10
11574,LKT__f__Eggerthellaceae,Y,6.727778639725315e-12
11575,LKT__g__Coprobacillus,Y,3.5526968685077245e-12
11576,LKT__g__Lactobacillus,Y,2.081032335366606e-10
11577,LKT__s__Enterocloster_lavalensis,Y,9.884683977837635e-14
11578,LKT__s__Clostridium_botulinum,Y,7.673713360466817e-11
11579,LKT__s__Eubacterium_callanderi,Y,6.0188586368211526e-12
11580,LKT__g__Escherichia,Y,7.987622416593499e-10
11581,LKT__s__Sutterella_Unclassified,Y,9.889344028607047e-12
11582,LKT__g__Collinsella,Y,1.0010387063428932e-11
11583,LKT__g__Eubacterium,Y,1.742400620367529e-13
11584,LKT__s__Blautia_schinkii,Y,3.74143351931168e-12
11585,LKT__c__Actinobacteria,Y,1.0256893523315608e-10
11586,LKT__s__Desulfovibrio_Unclassified,Y,2.7695844838263957e-12
11587,LKT__s__Desulfovibrio_desulfuricans,Y,3.3766675002695736e-14
11588,LKT__s__Streptococcus_mutans,Y,6.971940808730417e-12
11589,LKT__s__Megasphaera_Unclassified,Y,1.8246492563646164e-10
11590,LKT__s__Lactococcus_lactis,Y,7.768424042060633e-13
11591,LKT__s__Raoultibacter_timonensis,Y,3.3527820666192574e-12
11592,LKT__s__Veillonella_parvula,Y,2.548635479657649e-13
11593,LKT__g__Pseudoflavonifractor,Y,3.3430773914907855e-10
11594,LKT__s__Cloacibacillus_evryensis,Y,3.03541829514379e-14
11595,LKT__s__Streptomyces_Unclassified,Y,2.4058723971481765e-11
11596,LKT__s__Oscillibacter_valericigenes,Y,1.1139561333764692e-10
11597,LKT__s__Phocea_massiliensis,Y,3.4373958510353135e-11
11598,LKT__s__Ruminococcus_champanellensis,Y,6.699653174884636e-11
11599,LKT__s__Lactobacillus_gasseri,Y,2.3898874818792716e-11
11600,LKT__s__Actinomyces_Unclassified,Y,6.781992519103362e-10
11601,LKT__s__Anaerofustis_stercorihominis,Y,1.1626384300684874e-10
11602,LKT__s__Lactobacillus_paragasseri,Y,1.398666082244915e-12
11603,LKT__s__Alistipes_timonensis,Y,2.7149244797815233e-10
11604,LKT__s__Enterobacter_cloacae,Y,2.967583453485428e-11
11605,LKT__g__Coprococcus,Y,3.0112071086767157e-10
11606,LKT__s__Flintibacter_Unclassified,Y,5.861193334798678e-11
11607,LKT__s__Muribaculum_Unclassified,Y,3.162217270084661e-11
11608,LKT__s__Bariatricus_massiliensis,Y,2.1314360954047447e-11
11609,LKT__s__Faecalimonas_umbilicata,Y,3.1544384639684325e-12
11610,LKT__s__Anaerostipes_caccae,Y,3.4456191292184596e-11
11611,LKT__s__Bittarella_massiliensis,Y,2.3745655419907473e-11
11612,LKT__g__Megasphaera,Y,4.7617092056307975e-11
11613,LKT__s__Victivallales_bacterium,Y,8.131717049193196e-10
11614,LKT__s__Duncaniella_Unclassified,Y,1.862758737575774e-11
11615,LKT__s__Holdemania_Unclassified,Y,1.235221252675554e-09
11616,LKT__s__Senegalimassilia_anaerobia,Y,1.7686726857482083e-11
11617,LKT__s__Victivallis_vadensis,Y,3.367516208580929e-17
11618,LKT__f__Sutterellaceae,Y,4.729204634500127e-11
11619,LKT__s__Candidatus_Stoquefichus,Y,6.324429957041092e-13
11620,LKT__s__Proteiniborus_ethanoligenes,Y,1.0249165446839146e-12
11621,LKT__s__Denitrobacterium_detoxificans,Y,3.011297641116121e-11
11622,LKT__g__Veillonella,Y,7.585369451907345e-10
11623,LKT__s__Veillonella_dispar,Y,4.137756697315428e-11
11624,LKT__g__Butyricimonas,Y,7.370096504295795e-13
11625,LKT__s__Sharpea_azabuensis,Y,3.586090287290102e-10
11626,LKT__s__Porphyromonas_asaccharolytica,Y,5.993332317187986e-13
11627,LKT__s__Enterorhabdus_caecimuris,Y,2.7939760403660846e-11
11628,LKT__s__Lactobacillus_salivarius,Y,1.1532026363685032e-12
11629,LKT__o__Bacillales,Y,1.2737867353016154e-10
11630,LKT__s__Absiella_dolichum,Y,1.686866561177201e-11
11631,LKT__s__Alloscardovia_omnicolens,Y,1.5255165140521246e-12
11632,LKT__s__Propionibacterium_freudenreichii,Y,4.444856265458592e-16
11633,LKT__s__Mogibacterium_diversum,Y,3.3944098735969577e-10
11634,LKT__s__Arabia_massiliensis,Y,3.4704776217456157e-10
11635,LKT__s__Haemophilus_parainfluenzae,Y,1.0908304585786271e-13
11636,LKT__s__Haemophilus_Unclassified,Y,8.089293599942491e-10
11637,LKT__s__Sutterella_parvirubra,Y,2.1380309509188282e-13
11638,LKT__s__Mogibacterium_pumilum,Y,3.2479838261857085e-10
11639,LKT__g__Mogibacterium,Y,4.993739026128187e-12
11640,LKT__s__Streptococcus_viridans,Y,2.1898601069719792e-12
11641,LKT__s__Streptococcus_oralis,Y,6.342369375040182e-11
11642,LKT__s__Paenibacillus_Unclassified,Y,9.397084162878297e-12
11643,LKT__s__Clostridium_viride,Y,1.8255289162885863e-10
11644,LKT__s__Methanosphaera_stadtmanae,Y,5.6231119743726195e-14
11645,LKT__s__Eubacterium_maltosivorans,Y,5.846206077286417e-12
11646,LKT__s__Lactobacillus_plantarum,Y,6.605850991935522e-10
11647,LKT__s__Klebsiella_variicola,Y,1.4281198378912977e-12
11648,LKT__s__Enterobacter_hormaechei,Y,2.9424852813261537e-12
11649,LKT__s__Bacteroides_ilei,Y,8.579195717087162e-13
11650,LKT__s__Acidaminococcus_fermentans,Y,1.4788013567472536e-11
11651,LKT__s__Ruminococcus_albus,Y,1.5724191227232728e-10
11652,LKT__s__Cuneatibacter_caecimuris,Y,2.000538366058479e-11
11653,LKT__s__Candidatus_Methanomassiliicoccus_intestinalis,Y,5.807082239541609e-10
11654,LKT__s__Marvinbryantia_formatexigens,Y,2.9146806211741404e-12
11655,LKT__s__Eubacterium_limosum,Y,1.151660127689553e-09
11656,LKT__s__Allisonella_histaminiformans,Y,5.366682097857719e-11
11657,LKT__s__Bacteroides_vulgatus,Y,3.2537788940644287e-11
11658,LKT__g__Bacteroides,Y,1.2242342673529105e-12
11659,LKT__s__Faecalibacterium_prausnitzii,Y,4.1321552074509955e-12
11660,LKT__s__Ruminococcus_Unclassified,Y,7.10025387307566e-11
11661,LKT__s__Bacteroides_Unclassified,Y,6.160539387820161e-11
11662,LKT__s__Eubacterium_rectale,Y,3.5815190759177675e-13
11663,LKT__s__Bacteroides_stercoris,Y,1.322792154415507e-11
11664,LKT__s__Bacteroides_cellulosilyticus,Y,4.213683192987647e-11
11665,LKT__s__Lachnospiraceae_bacterium,Y,1.0156639799960501e-12
11666,LKT__s__Parabacteroides_distasonis,Y,1.3889410703263364e-12
11667,LKT__s__Blautia_Unclassified,Y,9.07345670447053e-11
11668,LKT__s__Escherichia_coli,Y,1.3069520969621248e-10
11669,LKT__s__Bacteroides_dorei,Y,3.2356243922692225e-12
11670,LKT__s__Alistipes_onderdonkii,Y,4.558120279693292e-12
11671,LKT__s__Alistipes_putredinis,Y,5.095096526912522e-11
11672,LKT__s__Prevotella_copri,Y,2.3768345530719434e-10
11673,LKT__s__Clostridium_Unclassified,Y,4.048012305989594e-11
11674,LKT__s__Blautia_obeum,Y,3.0221717663455102e-12
11675,LKT__s__Bacteroides_intestinalis,Y,5.763825582809928e-10
11676,LKT__s__Blautia_wexlerae,Y,2.743275589860576e-10
11677,LKT__s__Bacteroides_fragilis,Y,9.375919469670471e-14
11678,LKT__s__Parabacteroides_merdae,Y,5.808675325113217e-11
11679,LKT__s__Alistipes_finegoldii,Y,1.3940319404037439e-11
11680,LKT__k__Bacteria,Y,3.9045415657359256e-11
11681,LKT__s__Collinsella_aerofaciens,Y,9.893736239778374e-11
11682,LKT__s__Gemmiger_formicilis,Y,1.1945324427827348e-13
11683,LKT__s__Roseburia_faecis,Y,2.0075081292044986e-10
11684,LKT__s__Alistipes_Unclassified,Y,4.422960398344006e-10
11685,LKT__s__Anaerobutyricum_hallii,Y,1.2065304114050215e-11
11686,LKT__s__Bacteroides_eggerthii,Y,3.059905995232396e-09
11687,LKT__s__Alistipes_shahii,Y,1.2904313690199985e-12
11688,LKT__p__Firmicutes,Y,4.0813446023553446e-13
11689,LKT__s__Roseburia_intestinalis,Y,3.4829949548173665e-12
11690,LKT__s__Klebsiella_pneumoniae,Y,7.92919623033467e-12
11691,LKT__s__Bifidobacterium_adolescentis,Y,4.4457656085446e-11
11692,LKT__s__Bacteroides_massiliensis,Y,3.8845038824494816e-14
11693,LKT__s__Clostridiaceae_bacterium,Y,4.320182345853438e-11
11694,LKT__s__Roseburia_inulinivorans,Y,8.019729244273609e-13
11695,LKT__s__Flavonifractor_plautii,Y,1.1385300678124388e-10
11696,LKT__s__Odoribacter_splanchnicus,Y,5.030655484542648e-13
11697,LKT__f__Ruminococcaceae,Y,8.18376473832995e-11
11698,LKT__s__CrAssphage_ZA,Y,5.10909670850139e-12
11699,LKT__s__Coprococcus_comes,Y,4.802222896615265e-12
11700,LKT__s__Lachnospira_eligens,Y,2.5836178991487467e-11
11701,LKT__s__Prevotella_Unclassified,Y,1.6699476002818826e-12
11702,LKT__s__Blautia_massiliensis,Y,3.82172980732564e-10
11703,LKT__s__Roseburia_hominis,Y,3.37330235811646e-15
11704,LKT__s__Blautia_hansenii,Y,5.6152685511025404e-11
11705,LKT__s__Alistipes_communis,Y,6.8713652357096044e-12
11706,LKT__s__Bacteroides_finegoldii,Y,4.7588401607013434e-11
11707,LKT__s__Bilophila_wadsworthia,Y,5.250308742755416e-15
11708,LKT__s__Streptococcus_salivarius,Y,2.5135534925357022e-12
11709,LKT__s__Dialister_invisus,Y,2.6414727752389343e-11
11710,LKT__g__Parabacteroides,Y,2.538305158006526e-11
11711,LKT__g__Blautia,Y,7.873525621568548e-12
11712,LKT__s__Subdoligranulum_Unclassified,Y,2.423563062507265e-13
11713,LKT__s__Roseburia_Unclassified,Y,6.271019301294299e-14
11714,LKT__s__Sellimonas_intestinalis,Y,1.967146479305559e-10
11715,LKT__g__Alistipes,Y,1.1081745629391187e-10
11716,LKT__s__Clostridium_symbiosum,Y,1.3992512817077023e-10
11717,LKT__f__Clostridiaceae,Y,8.050477387011624e-11
11718,LKT__s__Ruminococcus_lactaris,Y,2.0211159822926217e-12
11719,LKT__s__Eisenbergiella_massiliensis,Y,2.9997699756005424e-10
11720,LKT__s__Barnesiella_intestinihominis,Y,6.750005063653969e-11
11721,LKT__g__Clostridium,Y,2.425634908378126e-11
11722,LKT__s__Eubacterium_ramulus,Y,2.520440294491323e-10
11723,LKT__f__Enterobacteriaceae,Y,6.940648848020082e-11
11724,LKT__s__Bacteroides_coprocola,Y,1.2956349057952856e-09
